Date,Close,Volume,Open,High,Low
2011-10-04 15:52:00,1078.3,2675498,1078.3,1078.3,1078.3
2011-10-04 15:53:00,1077.5,1857696,1077.5,1077.5,1077.5
2011-10-04 15:54:00,1077.5,1963873,1077.5,1077.5,1077.5
2011-10-04 15:55:00,1077.6009999999999,2236656,1077.6009999999999,1077.6009999999999,1077.6009999999999
2011-10-04 15:56:00,1075.4,1751881,1075.4,1075.4,1075.4
2011-10-04 15:57:00,1075.09,1503499,1075.09,1075.09,1075.09
2011-10-04 15:58:00,1077.0,1916664,1077.0,1077.0,1077.0
2011-10-04 15:59:00,1078.1,2071189,1078.1,1078.1,1078.1
2011-10-04 16:00:00,1077.7,5471005,1077.7,1077.7,1077.7
2011-10-05 15:30:00,1123.25,2578873,1123.25,1123.25,1123.25
2011-10-05 15:31:00,1121.7,1497777,1121.7,1121.7,1121.7
2011-10-05 15:32:00,1121.7,2170088,1121.7,1121.7,1121.7
2011-10-05 15:33:00,1120.0,1045414,1120.0,1120.0,1120.0
2011-10-05 15:34:00,1120.1000000000001,1402099,1120.1000000000001,1120.1000000000001,1120.1000000000001
2011-10-05 15:35:00,1120.2,1605541,1120.2,1120.2,1120.2
2011-10-05 15:36:00,1118.1999999999998,926895,1118.1999999999998,1118.1999999999998,1118.1999999999998
2011-10-05 15:37:00,1117.2,1351196,1117.2,1117.2,1117.2
2011-10-05 15:38:00,1117.8,1248798,1117.8,1117.8,1117.8
2011-10-05 15:39:00,1118.8,1183224,1118.8,1118.8,1118.8
2011-10-05 15:40:00,1118.72,1314402,1118.72,1118.72,1118.72
2011-10-05 15:41:00,1120.4,1276518,1120.4,1120.4,1120.4
2011-10-05 15:42:00,1122.2,1665573,1122.2,1122.2,1122.2
2011-10-05 15:43:00,1122.405,993975,1122.405,1122.405,1122.405
2011-10-05 15:44:00,1121.0,929883,1121.0,1121.0,1121.0
2011-10-05 15:45:00,1118.8,1208024,1118.8,1118.8,1118.8
2011-10-05 15:46:00,1120.8,1112484,1120.8,1120.8,1120.8
2011-10-05 15:47:00,1120.4,679352,1120.4,1120.4,1120.4
2011-10-05 15:48:00,1121.3,530006,1121.3,1121.3,1121.3
2011-10-05 15:49:00,1121.1,1099245,1121.1,1121.1,1121.1
2011-10-05 15:50:00,1121.6,645963,1121.6,1121.6,1121.6
2011-10-05 15:51:00,1120.1000000000001,857407,1120.1000000000001,1120.1000000000001,1120.1000000000001
2011-10-05 15:52:00,1118.1999999999998,1128883,1118.1999999999998,1118.1999999999998,1118.1999999999998
2011-10-05 15:53:00,1117.7,848714,1117.7,1117.7,1117.7
2011-10-05 15:54:00,1119.8999999999999,1257856,1119.8999999999999,1119.8999999999999,1119.8999999999999
2011-10-05 15:55:00,1120.3,860874,1120.3,1120.3,1120.3
2011-10-05 15:56:00,1120.8,516581,1120.8,1120.8,1120.8
2011-10-05 15:57:00,1120.4,453698,1120.4,1120.4,1120.4
2011-10-05 15:58:00,1120.3,433994,1120.3,1120.3,1120.3
2011-10-05 15:59:00,1120.0,758180,1120.0,1120.0,1120.0
2011-10-05 16:00:00,1123.3,2103714,1123.3,1123.3,1123.3
2011-10-06 15:30:00,1142.3,1503779,1142.3,1142.3,1142.3
2011-10-06 15:31:00,1141.8000000000002,710721,1141.8000000000002,1141.8000000000002,1141.8000000000002
2011-10-06 15:32:00,1142.8,579374,1142.8,1142.8,1142.8
2011-10-06 15:33:00,1142.3999999999999,855442,1142.3999999999999,1142.3999999999999,1142.3999999999999
2011-10-06 15:34:00,1145.0,742471,1145.0,1145.0,1145.0
2011-10-06 15:35:00,1145.0,1324369,1145.0,1145.0,1145.0
2011-10-06 15:36:00,1144.8999999999999,917560,1144.8999999999999,1144.8999999999999,1144.8999999999999
2011-10-06 15:37:00,1143.0,1012993,1143.0,1143.0,1143.0
2011-10-06 15:38:00,1142.5,762331,1142.5,1142.5,1142.5
2011-10-06 15:39:00,1144.4,601036,1144.4,1144.4,1144.4
2011-10-06 15:40:00,1143.7,1012815,1143.7,1143.7,1143.7
2011-10-06 15:41:00,1144.6,561775,1144.6,1144.6,1144.6
2011-10-06 15:42:00,1145.8,980113,1145.8,1145.8,1145.8
2011-10-06 15:43:00,1144.0,850977,1144.0,1144.0,1144.0
2011-10-06 15:44:00,1143.1,996612,1143.1,1143.1,1143.1
2011-10-06 15:45:00,1144.4,747688,1144.4,1144.4,1144.4
2011-10-06 15:46:00,1142.3,735623,1142.3,1142.3,1142.3
2011-10-06 15:47:00,1140.1000000000001,1520562,1140.1000000000001,1140.1000000000001,1140.1000000000001
2011-10-06 15:48:00,1139.6,763758,1139.6,1139.6,1139.6
2011-10-06 15:49:00,1139.3000000000002,1189886,1139.3000000000002,1139.3000000000002,1139.3000000000002
2011-10-06 15:50:00,1137.7,1272329,1137.7,1137.7,1137.7
2011-10-06 15:51:00,1136.9,1898508,1136.9,1136.9,1136.9
2011-10-06 15:52:00,1136.9,1503925,1136.9,1136.9,1136.9
2011-10-06 15:53:00,1138.4,946804,1138.4,1138.4,1138.4
2011-10-06 15:54:00,1138.1999999999998,683408,1138.1999999999998,1138.1999999999998,1138.1999999999998
2011-10-06 15:55:00,1136.6,718476,1136.6,1136.6,1136.6
2011-10-06 15:56:00,1135.9,1374753,1135.9,1135.9,1135.9
2011-10-06 15:57:00,1136.8000000000002,567979,1136.8000000000002,1136.8000000000002,1136.8000000000002
2011-10-06 15:58:00,1139.4,766468,1139.4,1139.4,1139.4
2011-10-06 15:59:00,1138.7,489182,1138.7,1138.7,1138.7
2011-10-06 16:00:00,1137.3999999999999,748484,1137.3999999999999,1137.3999999999999,1137.3999999999999
2011-10-07 15:30:00,1169.1,1918356,1169.1,1169.1,1169.1
2011-10-07 15:31:00,1169.283,1223108,1169.283,1169.283,1169.283
2011-10-07 15:32:00,1170.8,1449602,1170.8,1170.8,1170.8
2011-10-07 15:33:00,1168.6,1034334,1168.6,1168.6,1168.6
2011-10-07 15:34:00,1167.6000000000001,1480753,1167.6000000000001,1167.6000000000001,1167.6000000000001
2011-10-07 15:35:00,1168.0,1174293,1168.0,1168.0,1168.0
2011-10-07 15:36:00,1168.9,1288381,1168.9,1168.9,1168.9
2011-10-07 15:37:00,1168.7,989966,1168.7,1168.7,1168.7
2011-10-07 15:38:00,1168.0,905433,1168.0,1168.0,1168.0
2011-10-07 15:39:00,1166.3,1012709,1166.3,1166.3,1166.3
2011-10-07 15:40:00,1165.363,1551914,1165.363,1165.363,1165.363
2011-10-07 15:41:00,1165.2,1139247,1165.2,1165.2,1165.2
2011-10-07 15:42:00,1166.2,861168,1166.2,1166.2,1166.2
2011-10-07 15:43:00,1166.9,1044596,1166.9,1166.9,1166.9
2011-10-07 15:44:00,1166.2,642456,1166.2,1166.2,1166.2
2011-10-07 15:45:00,1164.7,611240,1164.7,1164.7,1164.7
2011-10-07 15:46:00,1164.8,699913,1164.8,1164.8,1164.8
2011-10-07 15:47:00,1163.8,1039893,1163.8,1163.8,1163.8
2011-10-07 15:48:00,1165.0,978934,1165.0,1165.0,1165.0
2011-10-07 15:49:00,1165.3,820563,1165.3,1165.3,1165.3
2011-10-07 15:50:00,1163.9,799489,1163.9,1163.9,1163.9
2011-10-07 15:51:00,1164.2,905192,1164.2,1164.2,1164.2
2011-10-07 15:52:00,1163.7,768102,1163.7,1163.7,1163.7
2011-10-07 15:53:00,1167.3999999999999,1232342,1167.3999999999999,1167.3999999999999,1167.3999999999999
2011-10-07 15:54:00,1166.8000000000002,1169916,1166.8000000000002,1166.8000000000002,1166.8000000000002
2011-10-07 15:55:00,1169.1,888357,1169.1,1169.1,1169.1
2011-10-07 15:56:00,1169.0,821475,1169.0,1169.0,1169.0
2011-10-07 15:57:00,1167.7,839940,1167.7,1167.7,1167.7
2011-10-07 15:58:00,1168.47,617110,1168.47,1168.47,1168.47
2011-10-07 15:59:00,1168.3,230194,1168.3,1168.3,1168.3
2011-10-07 16:00:00,1165.8,1107007,1165.8,1165.8,1165.8
2011-10-10 15:30:00,1178.1999999999998,1523233,1178.1999999999998,1178.1999999999998,1178.1999999999998
2011-10-10 15:31:00,1178.7,889147,1178.7,1178.7,1178.7
2011-10-10 15:32:00,1178.801,1065953,1178.801,1178.801,1178.801
2011-10-10 15:33:00,1178.6,1146422,1178.6,1178.6,1178.6
2011-10-10 15:34:00,1178.6,451497,1178.6,1178.6,1178.6
2011-10-10 15:35:00,1178.0,840666,1178.0,1178.0,1178.0
2011-10-10 15:36:00,1178.0,1187206,1178.0,1178.0,1178.0
2011-10-10 15:37:00,1179.4,687057,1179.4,1179.4,1179.4
2011-10-10 15:38:00,1180.8,1274047,1180.8,1180.8,1180.8
2011-10-10 15:39:00,1181.1,736339,1181.1,1181.1,1181.1
2011-10-10 15:40:00,1181.3,1144311,1181.3,1181.3,1181.3
2011-10-10 15:41:00,1181.0,841021,1181.0,1181.0,1181.0
2011-10-10 15:42:00,1180.3,839635,1180.3,1180.3,1180.3
2011-10-10 15:43:00,1180.16,395651,1180.16,1180.16,1180.16
2011-10-10 15:44:00,1179.2,863054,1179.2,1179.2,1179.2
2011-10-10 15:45:00,1178.7,982279,1178.7,1178.7,1178.7
2011-10-10 15:46:00,1180.0,1661519,1180.0,1180.0,1180.0
2011-10-10 15:47:00,1180.0,496121,1180.0,1180.0,1180.0
2011-10-10 15:48:00,1180.4,722462,1180.4,1180.4,1180.4
2011-10-10 15:49:00,1180.8,1082857,1180.8,1180.8,1180.8
2011-10-10 15:50:00,1182.3,1152978,1182.3,1182.3,1182.3
2011-10-10 15:51:00,1182.1,546786,1182.1,1182.1,1182.1
2011-10-10 15:52:00,1182.9,665774,1182.9,1182.9,1182.9
2011-10-10 15:53:00,1182.5,694912,1182.5,1182.5,1182.5
2011-10-10 15:54:00,1182.8,370087,1182.8,1182.8,1182.8
2011-10-10 15:55:00,1183.0,356649,1183.0,1183.0,1183.0
2011-10-10 15:56:00,1183.1999999999998,597566,1183.1999999999998,1183.1999999999998,1183.1999999999998
2011-10-10 15:57:00,1182.2,1646782,1182.2,1182.2,1182.2
